country,date,count
GB,2013-06-01T00:00:00.000Z,18
CI,2013-06-01T00:00:00.000Z,1
IT,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
MX,2013-06-01T00:00:00.000Z,1
BE,2013-06-01T00:00:00.000Z,1
DE,2013-06-01T00:00:00.000Z,1
AU,2013-06-01T00:00:00.000Z,4
MY,2013-06-01T00:00:00.000Z,12
MX,2013-06-01T00:00:00.000Z,1
SB,2013-06-01T00:00:00.000Z,2
JP,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,14
US,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
GB,2013-06-01T00:00:00.000Z,2
UY,2013-06-01T00:00:00.000Z,1
IN,2013-06-01T00:00:00.000Z,1
LY,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
RU,2013-06-01T00:00:00.000Z,9
NL,2013-06-01T00:00:00.000Z,2
CH,2013-06-01T00:00:00.000Z,2
ID,2013-06-01T00:00:00.000Z,9
NL,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,1
UA,2013-06-01T00:00:00.000Z,2
US,2013-06-01T00:00:00.000Z,27
US,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,2
AT,2013-06-01T00:00:00.000Z,1
VE,2013-06-01T00:00:00.000Z,6
MR,2013-06-01T00:00:00.000Z,1
MU,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,2
US,2013-06-01T00:00:00.000Z,1
JP,2013-06-01T00:00:00.000Z,1
MY,2013-06-01T00:00:00.000Z,2
SG,2013-06-01T00:00:00.000Z,1
MR,2013-06-01T00:00:00.000Z,1
LK,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
PH,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
UA,2013-06-01T00:00:00.000Z,6
US,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,8
UA,2013-06-01T00:00:00.000Z,1
VE,2013-06-01T00:00:00.000Z,4
RU,2013-06-01T00:00:00.000Z,4
ZA,2013-06-01T00:00:00.000Z,1
SE,2013-06-01T00:00:00.000Z,1
CU,2013-06-01T00:00:00.000Z,1
ZA,2013-06-01T00:00:00.000Z,3
NG,2013-06-01T00:00:00.000Z,3
SE,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
TR,2013-06-01T00:00:00.000Z,1
TR,2013-06-01T00:00:00.000Z,1
PL,2013-06-01T00:00:00.000Z,1
DE,2013-06-01T00:00:00.000Z,2
GB,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
IT,2013-06-01T00:00:00.000Z,1
DE,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,1
PA,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,2
BA,2013-06-01T00:00:00.000Z,1
DE,2013-06-01T00:00:00.000Z,1
RS,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,2
MY,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,4
JE,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,11
BR,2013-06-01T00:00:00.000Z,1
IT,2013-06-01T00:00:00.000Z,1
ZW,2013-06-01T00:00:00.000Z,1
IR,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,3
JP,2013-06-01T00:00:00.000Z,8
BR,2013-06-01T00:00:00.000Z,1
GT,2013-06-01T00:00:00.000Z,3
BR,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
KZ,2013-06-01T00:00:00.000Z,1
PH,2013-06-01T00:00:00.000Z,1
CA,2013-06-01T00:00:00.000Z,1
HN,2013-06-01T00:00:00.000Z,1
GT,2013-06-01T00:00:00.000Z,1
ZW,2013-06-01T00:00:00.000Z,2
FR,2013-06-01T00:00:00.000Z,1
LU,2013-06-01T00:00:00.000Z,1
VE,2013-06-01T00:00:00.000Z,1
EC,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,7
US,2013-06-01T00:00:00.000Z,5
UA,2013-06-01T00:00:00.000Z,2
US,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,2
US,2013-06-01T00:00:00.000Z,1
SV,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,2
CH,2013-06-01T00:00:00.000Z,6
KE,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
CA,2013-06-01T00:00:00.000Z,1
CZ,2013-06-01T00:00:00.000Z,1
NG,2013-06-01T00:00:00.000Z,1
CM,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
GE,2013-06-01T00:00:00.000Z,3
BR,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
CH,2013-06-01T00:00:00.000Z,3
MY,2013-06-01T00:00:00.000Z,1
TR,2013-06-01T00:00:00.000Z,16
BR,2013-06-01T00:00:00.000Z,1
BJ,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,1
PK,2013-06-01T00:00:00.000Z,1
MZ,2013-06-01T00:00:00.000Z,1
IS,2013-06-01T00:00:00.000Z,6
TD,2013-06-01T00:00:00.000Z,3
MY,2013-06-01T00:00:00.000Z,13
RU,2013-06-01T00:00:00.000Z,1
PH,2013-06-01T00:00:00.000Z,1
PH,2013-06-01T00:00:00.000Z,1
KM,2013-06-01T00:00:00.000Z,4
NL,2013-06-01T00:00:00.000Z,2
MY,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,1
LY,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,1
PH,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,2
JP,2013-06-01T00:00:00.000Z,2
CH,2013-06-01T00:00:00.000Z,5
US,2013-06-01T00:00:00.000Z,1
MY,2013-06-01T00:00:00.000Z,2
AU,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,4
ID,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,5
NL,2013-06-01T00:00:00.000Z,3
NL,2013-06-01T00:00:00.000Z,3
NL,2013-06-01T00:00:00.000Z,1
ES,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,1
NO,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,1
NZ,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,12
US,2013-06-01T00:00:00.000Z,1
CA,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,4
DE,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,5
NG,2013-06-01T00:00:00.000Z,1
TR,2013-06-01T00:00:00.000Z,2
AF,2013-06-01T00:00:00.000Z,1
SE,2013-06-01T00:00:00.000Z,2
MY,2013-06-01T00:00:00.000Z,3
GB,2013-06-01T00:00:00.000Z,1
MY,2013-06-01T00:00:00.000Z,3
CA,2013-06-01T00:00:00.000Z,1
NO,2013-06-01T00:00:00.000Z,3
US,2013-06-01T00:00:00.000Z,1
DE,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,1
LB,2013-06-01T00:00:00.000Z,4
TR,2013-06-01T00:00:00.000Z,1
PH,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
TR,2013-06-01T00:00:00.000Z,1
MY,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,3
ES,2013-06-01T00:00:00.000Z,3
ZW,2013-06-01T00:00:00.000Z,1
GT,2013-06-01T00:00:00.000Z,1
KE,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
US,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,1
PG,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,3
BR,2013-06-01T00:00:00.000Z,2
PE,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,2
PH,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,3
US,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,1
VE,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
CL,2013-06-01T00:00:00.000Z,3
GB,2013-06-01T00:00:00.000Z,1
GR,2013-06-01T00:00:00.000Z,1
CA,2013-06-01T00:00:00.000Z,1
MY,2013-06-01T00:00:00.000Z,4
VE,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
UA,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
CF,2013-06-01T00:00:00.000Z,3
BZ,2013-06-01T00:00:00.000Z,1
MY,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,5
GT,2013-06-01T00:00:00.000Z,1
CZ,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
DE,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,9
ID,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,11
ZA,2013-06-01T00:00:00.000Z,1
ET,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
PT,2013-06-01T00:00:00.000Z,5
US,2013-06-01T00:00:00.000Z,3
GN,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,3
EC,2013-06-01T00:00:00.000Z,1
PE,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,7
US,2013-06-01T00:00:00.000Z,3
CO,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
FR,2013-06-01T00:00:00.000Z,1
NE,2013-06-01T00:00:00.000Z,2
CA,2013-06-01T00:00:00.000Z,1
BE,2013-06-01T00:00:00.000Z,1
AR,2013-06-01T00:00:00.000Z,3
US,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,11
BR,2013-06-01T00:00:00.000Z,2
BE,2013-06-01T00:00:00.000Z,1
CW,2013-06-01T00:00:00.000Z,1
AU,2013-06-01T00:00:00.000Z,2
GT,2013-06-01T00:00:00.000Z,1
DO,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
ML,2013-06-01T00:00:00.000Z,1
JP,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,6
DO,2013-06-01T00:00:00.000Z,2
PT,2013-06-01T00:00:00.000Z,2
BR,2013-06-01T00:00:00.000Z,3
US,2013-06-01T00:00:00.000Z,7
BR,2013-06-01T00:00:00.000Z,3
JE,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,10
NL,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,1
BB,2013-06-01T00:00:00.000Z,1
JP,2013-06-01T00:00:00.000Z,1
SR,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,4
DE,2013-06-01T00:00:00.000Z,1
KR,2013-06-01T00:00:00.000Z,1
MY,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,3
BR,2013-06-01T00:00:00.000Z,1
GT,2013-06-01T00:00:00.000Z,1
JE,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
UY,2013-06-01T00:00:00.000Z,1
SG,2013-06-01T00:00:00.000Z,1
KR,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,2
RU,2013-06-01T00:00:00.000Z,1
ES,2013-06-01T00:00:00.000Z,4
US,2013-06-01T00:00:00.000Z,4
US,2013-06-01T00:00:00.000Z,13
NL,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,7
NL,2013-06-01T00:00:00.000Z,3
NL,2013-06-01T00:00:00.000Z,2
AF,2013-06-01T00:00:00.000Z,1
ZW,2013-06-01T00:00:00.000Z,4
ID,2013-06-01T00:00:00.000Z,1
YE,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
ES,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,3
DE,2013-06-01T00:00:00.000Z,9
JP,2013-06-01T00:00:00.000Z,1
ES,2013-06-01T00:00:00.000Z,13
PG,2013-06-01T00:00:00.000Z,1
BE,2013-06-01T00:00:00.000Z,1
BY,2013-06-01T00:00:00.000Z,2
US,2013-06-01T00:00:00.000Z,6
ES,2013-06-01T00:00:00.000Z,1
MX,2013-06-01T00:00:00.000Z,1
GY,2013-06-01T00:00:00.000Z,1
PK,2013-06-01T00:00:00.000Z,1
ES,2013-06-01T00:00:00.000Z,2
GB,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,4
RU,2013-06-01T00:00:00.000Z,8
RU,2013-06-01T00:00:00.000Z,1
CU,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,3
SB,2013-06-01T00:00:00.000Z,1
TV,2013-06-01T00:00:00.000Z,1
AT,2013-06-01T00:00:00.000Z,1
MN,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,3
US,2013-06-01T00:00:00.000Z,3
GB,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,4
GB,2013-06-01T00:00:00.000Z,2
CA,2013-06-01T00:00:00.000Z,2
US,2013-06-01T00:00:00.000Z,1
PH,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,3
UY,2013-06-01T00:00:00.000Z,2
MY,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,3
NL,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,3
BR,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,1
SE,2013-06-01T00:00:00.000Z,2
CN,2013-06-01T00:00:00.000Z,8
TR,2013-06-01T00:00:00.000Z,1
GR,2013-06-01T00:00:00.000Z,1
GR,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
CO,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,9
MY,2013-06-01T00:00:00.000Z,1
SO,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
GT,2013-06-01T00:00:00.000Z,4
AU,2013-06-01T00:00:00.000Z,2
ZA,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,1
ER,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
IT,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,2
TH,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
HT,2013-06-01T00:00:00.000Z,6
MX,2013-06-01T00:00:00.000Z,8
CA,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,5
GB,2013-06-01T00:00:00.000Z,2
DK,2013-06-01T00:00:00.000Z,1
CN,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,1
IR,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
US,2013-06-01T00:00:00.000Z,2
ZW,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,5
FR,2013-06-01T00:00:00.000Z,3
RU,2013-06-01T00:00:00.000Z,1
TR,2013-06-01T00:00:00.000Z,1
ES,2013-06-01T00:00:00.000Z,3
NL,2013-06-01T00:00:00.000Z,1
NO,2013-06-01T00:00:00.000Z,3
GB,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
BA,2013-06-01T00:00:00.000Z,1
IN,2013-06-01T00:00:00.000Z,2
GT,2013-06-01T00:00:00.000Z,1
MX,2013-06-01T00:00:00.000Z,1
YE,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,1
NO,2013-06-01T00:00:00.000Z,3
NE,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,1
IL,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
CA,2013-06-01T00:00:00.000Z,6
FR,2013-06-01T00:00:00.000Z,1
TR,2013-06-01T00:00:00.000Z,2
BF,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,1
CO,2013-06-01T00:00:00.000Z,2
JP,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
AR,2013-06-01T00:00:00.000Z,16
SV,2013-06-01T00:00:00.000Z,3
JP,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,5
AU,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
US,2013-06-01T00:00:00.000Z,1
CM,2013-06-01T00:00:00.000Z,1
TW,2013-06-01T00:00:00.000Z,1
TW,2013-06-01T00:00:00.000Z,1
EC,2013-06-01T00:00:00.000Z,2
UY,2013-06-01T00:00:00.000Z,1
PR,2013-06-01T00:00:00.000Z,2
TR,2013-06-01T00:00:00.000Z,1
DE,2013-06-01T00:00:00.000Z,1
IT,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
ZA,2013-06-01T00:00:00.000Z,4
ID,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,3
IQ,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,1
DZ,2013-06-01T00:00:00.000Z,7
PG,2013-06-01T00:00:00.000Z,1
CA,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,1
NG,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,1
MY,2013-06-01T00:00:00.000Z,3
FR,2013-06-01T00:00:00.000Z,5
SK,2013-06-01T00:00:00.000Z,1
EE,2013-06-01T00:00:00.000Z,5
BR,2013-06-01T00:00:00.000Z,1
IT,2013-06-01T00:00:00.000Z,2
RU,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,3
GB,2013-06-01T00:00:00.000Z,1
MX,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,1
NG,2013-06-01T00:00:00.000Z,1
TR,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,5
SN,2013-06-01T00:00:00.000Z,9
NL,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
PH,2013-06-01T00:00:00.000Z,2
NG,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,1
PT,2013-06-01T00:00:00.000Z,7
AQ,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,6
DE,2013-06-01T00:00:00.000Z,1
CA,2013-06-01T00:00:00.000Z,2
LB,2013-06-01T00:00:00.000Z,1
SE,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,2
ID,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,2
NG,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,6
SG,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,25
RU,2013-06-01T00:00:00.000Z,6
US,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,3
ES,2013-06-01T00:00:00.000Z,1
SV,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,3
CA,2013-06-01T00:00:00.000Z,1
GR,2013-06-01T00:00:00.000Z,2
CL,2013-06-01T00:00:00.000Z,2
US,2013-06-01T00:00:00.000Z,5
RU,2013-06-01T00:00:00.000Z,2
US,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,3
ES,2013-06-01T00:00:00.000Z,3
GB,2013-06-01T00:00:00.000Z,1
MY,2013-06-01T00:00:00.000Z,3
GT,2013-06-01T00:00:00.000Z,6
CH,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,4
ID,2013-06-01T00:00:00.000Z,2
BR,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
SI,2013-06-01T00:00:00.000Z,2
PH,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,6
MY,2013-06-01T00:00:00.000Z,3
DE,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,1
MT,2013-06-01T00:00:00.000Z,2
GB,2013-06-01T00:00:00.000Z,7
ID,2013-06-01T00:00:00.000Z,1
SC,2013-06-01T00:00:00.000Z,2
CU,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,5
YE,2013-06-01T00:00:00.000Z,1
SO,2013-06-01T00:00:00.000Z,2
FR,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
NP,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,4
MY,2013-06-01T00:00:00.000Z,1
SV,2013-06-01T00:00:00.000Z,1
MZ,2013-06-01T00:00:00.000Z,1
PA,2013-06-01T00:00:00.000Z,1
CH,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,6
JP,2013-06-01T00:00:00.000Z,12
DE,2013-06-01T00:00:00.000Z,1
BJ,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
GB,2013-06-01T00:00:00.000Z,1
IR,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
CI,2013-06-01T00:00:00.000Z,1
TG,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,3
US,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,5
NL,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,1
PA,2013-06-01T00:00:00.000Z,2
BR,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
TT,2013-06-01T00:00:00.000Z,1
IT,2013-06-01T00:00:00.000Z,1
PA,2013-06-01T00:00:00.000Z,2
GN,2013-06-01T00:00:00.000Z,1
TR,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
BF,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,3
BD,2013-06-01T00:00:00.000Z,1
PE,2013-06-01T00:00:00.000Z,3
PE,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,8
CR,2013-06-01T00:00:00.000Z,1
GT,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,1
IN,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,3
NL,2013-06-01T00:00:00.000Z,1
CA,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,3
MX,2013-06-01T00:00:00.000Z,1
CL,2013-06-01T00:00:00.000Z,1
CL,2013-06-01T00:00:00.000Z,1
ID,2013-06-01T00:00:00.000Z,1
TR,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
IN,2013-06-01T00:00:00.000Z,1
UA,2013-06-01T00:00:00.000Z,1
VE,2013-06-01T00:00:00.000Z,1
MX,2013-06-01T00:00:00.000Z,1
CA,2013-06-01T00:00:00.000Z,4
IQ,2013-06-01T00:00:00.000Z,2
SI,2013-06-01T00:00:00.000Z,1
AU,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
MY,2013-06-01T00:00:00.000Z,18
US,2013-06-01T00:00:00.000Z,1
MR,2013-06-01T00:00:00.000Z,1
MY,2013-06-01T00:00:00.000Z,3
FJ,2013-06-01T00:00:00.000Z,2
MY,2013-06-01T00:00:00.000Z,1
BR,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
CA,2013-06-01T00:00:00.000Z,4
GT,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,4
NL,2013-06-01T00:00:00.000Z,2
AU,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,2
CH,2013-06-01T00:00:00.000Z,1
AU,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
GB,2013-06-01T00:00:00.000Z,1
PT,2013-06-01T00:00:00.000Z,2
NL,2013-06-01T00:00:00.000Z,3
JP,2013-06-01T00:00:00.000Z,2
GB,2013-06-01T00:00:00.000Z,5
TR,2013-06-01T00:00:00.000Z,1
ES,2013-06-01T00:00:00.000Z,2
AL,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,3
BF,2013-06-01T00:00:00.000Z,4
NL,2013-06-01T00:00:00.000Z,1
GE,2013-06-01T00:00:00.000Z,1
GE,2013-06-01T00:00:00.000Z,1
RU,2013-06-01T00:00:00.000Z,1
FR,2013-06-01T00:00:00.000Z,1
US,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,3
GB,2013-06-01T00:00:00.000Z,2
PA,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
ES,2013-06-01T00:00:00.000Z,9
JP,2013-06-01T00:00:00.000Z,1
JO,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
AR,2013-06-01T00:00:00.000Z,1
NL,2013-06-01T00:00:00.000Z,1
